date,trade_volume,trade_value,opening_price,highest_price,lowest_price,closing_price,change,transaction
2011/11/29,7712499,2173988215,283,285,279,282.5,1.5,5397
2011/11/30,11823180,3321545630,283,287,278,279.5,-3,6638
2011/12/1,9612858,2777896652,291,292,286.5,287.5,8,6419
2011/12/2,4455860,1281188040,287.5,290.5,285.5,289,1.5,3087
2011/12/5,5360107,1523909095,288,289,280.5,280.5,-8.5,4051
2011/12/6,12879545,3477317925,276,278.5,261,262,-18.5,9931
2011/12/7,15775604,4093885164,259,266.5,253,263.5,1.5,11194
2011/12/8,9325396,2404671564,261,262,254,257,-6.5,7202
2011/12/9,10412380,2643737680,250,261.5,248,260,3,7821
2011/12/12,5762826,1518068238,265,267,260,261,1,4376
2011/12/13,9626191,2549498070,260,269,260,269,8,6689
2011/12/14,7082240,1899524820,270,271,265.5,267.5,-1.5,5455
2011/12/15,10356654,2693044078,265,266,256.5,256.5,-11,7987
2011/12/16,6532057,1679129649,256.5,260,255,255,-1.5,4935
2011/12/19,8508045,2107690025,252,253,243,243.5,-11.5,6890
2011/12/20,8104217,2027633556,243.5,254.5,243.5,251,7.5,5943
2011/12/21,10079049,2697017643,268,268.5,265,268.5,17.5,6949
2011/12/22,6965098,1865933862,268.5,269.5,266,268,-0.5,5192
2011/12/23,13896860,3898892549,275,286,273.5,281.5,13.5,10302
2011/12/26,6814434,1913503954,282.5,283,278,281,-0.5,4634
2011/12/27,5630946,1572907434,280,281.5,277,279,-2,3888
2011/12/28,8534449,2366384123,280,282,273.5,275.5,-3.5,5083
2011/12/29,5495112,1509742070,274,277.5,271.5,277.5,2,3712
2011/12/30,6320019,1759596251,281,282,276,277.5,0,3769
2012/1/2,5328155,1468614378,279.5,280,272.5,273,-4.5,3426
2012/1/3,6865238,1918770140,279,281,277,280,7,4849
2012/1/4,8014758,2265693998,282,285.5,280.5,280.5,0.5,5114
2012/1/5,6454530,1812586706,283.5,283.5,279,282,1.5,4051
2012/1/6,10369789,2897602631,281.5,281.5,277.5,278.5,-3.5,6078
2012/1/9,11626363,3141610793,275,276,266.5,267,-11.5,7764
2012/1/10,9188333,2484082546,268.5,271.5,268.5,270,3,4824
2012/1/11,7574243,2078099675,272,277,270.5,274.5,4.5,4614
2012/1/12,9254209,2506182848,274.5,276,267,272,-2.5,5769
2012/1/13,13305815,3615948180,274.5,274.5,269,272,0,6194
2012/1/16,12043674,3168327414,272,272,259.5,260,-12,9010
2012/1/17,12312549,3217482485,260,266,256.5,263,3,8332
2012/1/18,9059842,2384358184,263,266.5,261,263,0,6431
2012/1/30,17338554,4767602792,269,279.5,266,279.5,16.5,10812
2012/1/31,17589306,4973338405,281,287,277,282.5,3,10326
2012/2/1,12946353,3692201164,282,291,277.5,288,5.5,9586
2012/2/2,16612226,4748985862,290,290,283,286.5,-1.5,11015
2012/2/3,18423338,5425815309,286,299,286,292.5,6,12978
2012/2/4,23750355,6964968660,289,299,285,292,-0.5,16500
2012/2/6,16047538,4585325330,289,291,284,285,-7,9773
2012/2/7,10189193,2902635005,282,289,280.5,285,0,6838
2012/2/8,13562496,3947732836,288,293.5,288,291,6,8895
2012/2/9,14311765,4210080221,291,298,289.5,292.5,1.5,8904
2012/2/10,10208734,2985115923,293,295.5,289,291.5,-1,6334
2012/2/13,27471823,8397179811,292,311.5,291,311.5,20,17066
2012/2/14,25779900,8220655400,316,324.5,314,316,4.5,16494
2012/2/15,12049372,3847533552,321,323,316.5,317.5,1.5,7998
2012/2/16,13148778,4071080734,317.5,318.5,299,303,-14.5,9803
2012/2/17,15464188,4737663020,308,313,301,303,0,9688
2012/2/20,7557678,2322885824,306.5,311,303,308,5,5314
2012/2/21,5751350,1764705748,308,311,304,306,-2,4334
2012/2/22,12658835,3944935355,304,315.5,304,313,7,8811
2012/2/23,10856014,3338870229,310,313,304,304,-9,7530
2012/2/24,6922602,2094296008,304,306,300,302,-2,5304
2012/2/29,14885316,4537971432,310,311,300,301,-1,9810
2012/3/1,8835997,2681041343,302,306.5,301,303.5,2.5,6007
2012/3/2,19606547,6134799305,307,316.5,306.5,315,11.5,13959
2012/3/3,11999392,3796312361,315,320,313,313,-2,8488
2012/3/5,11603478,3641931702,317,319.5,308,308,-5,8509
2012/3/6,12766657,3970579798,310,314,306,314,6,9051
2012/3/7,19001074,6043128958,312,322,310,317.5,3.5,13311
2012/3/8,12996014,4104400981,319,321,312,312,-5.5,8570
2012/3/9,11162461,3486004871,312,315,310,310,-2,7344
2012/3/12,8644186,2653915544,310,312.5,303,303,-7,6616
2012/3/13,7625572,2327668145,305,307.5,303,303.5,0.5,5447
2012/3/14,9812417,3021955102,306,311,305.5,306,2.5,6502
2012/3/15,16880703,5292013849,310,316,310,313.5,7.5,10547
2012/3/16,9515358,2952837338,313,313.5,308,309,-4.5,6281
2012/3/19,6665920,2047380360,310,311,305,307,-2,4573
2012/3/20,8273394,2543483064,310,312,303,304,-3,5773
2012/3/21,8276963,2503510436,304.5,306.5,299.5,302.5,-1.5,5853
2012/3/22,9411592,2830770951,301,303.5,299,300,-2.5,6493
2012/3/23,11957853,3539371694,300,301,294,296,-4,8598
2012/3/26,7171468,2131976996,296,300,295,296,0,5310
2012/3/27,5117476,1516495107,299,299,295,295,-1,3759
2012/3/28,16970375,4921051500,295.5,297.5,286.5,286.5,-8.5,11852
2012/3/29,24380299,6692638524,283.5,283.5,268,274,-12.5,16161
2012/3/30,12641327,3532922195,276.5,282.5,275,282.5,8.5,8873
2012/4/2,6256810,1737972180,282.5,282.5,275.5,276.5,-6,4607
2012/4/3,9480462,2620307668,278,281,271,277,0.5,6690
2012/4/5,5951623,1624460071,271,276,269,274.5,-2.5,4651
2012/4/6,5736325,1593173643,277,279,276,279,4.5,4167
2012/4/9,3589882,988134050,273.5,277.5,272.5,273,-6,2827
2012/4/10,4009975,1105498075,276,278.5,273,275.5,2.5,2802
2012/4/11,2803660,772250980,272.5,277,272.5,277,1.5,2334
2012/4/12,6891335,1914399800,277,280.5,274,278,1,4845
2012/4/13,7321702,2050005890,280,282,278,279.5,1.5,4788
2012/4/16,8820121,2502928122,278,287.5,277,282,2.5,6300
2012/4/17,9922716,2769001400,285,286,274,274,-8,7317
2012/4/18,6960880,1941000640,280,281,276,277.5,3.5,5066
2012/4/19,5545254,1529790858,278,278,273.5,276.5,-1,3836
2012/4/20,18632779,4940719718,276.5,276.5,260,260,-16.5,12631
2012/4/23,8358160,2168958140,260,263.5,256,260.5,0.5,5613
2012/4/24,7241415,1875684400,260,262,257,258,-2.5,4737
2012/4/25,7627922,1993454830,260,263.5,259,263,5,4732
2012/4/26,7624389,1974132362,265,265,257,257,-6,5428
2012/4/27,18874441,4678299281,258,260.5,239.5,240.5,-16.5,13389
2012/4/30,13195391,3249136923,235,253,235,253,12.5,8052
2012/5/2,20534516,5347230288,255.5,269,249,267,14,13310
2012/5/3,9634789,2549379374,265,267,262,265.5,-1.5,6266
2012/5/4,10555947,2848485137,264.5,271.5,263.5,271,5.5,6911
2012/5/7,8991201,2425352074,267,273.5,266,273.5,2.5,6083
2012/5/8,8748186,2356929541,276,276,265,265,-8.5,6421
2012/5/9,5839496,1546180436,262,269,260.5,265,0,4185
2012/5/10,4278710,1131965150,265,268,262,264,-1,3081
2012/5/11,5231312,1384044368,265.5,267,263,263,-1,4071
2012/5/14,3567638,939561432,263.5,265,261.5,264,1,2458
2012/5/15,7024353,1860294957,260.5,269,260.5,269,5,4722
2012/5/16,5997461,1588907282,269,269,262,262,-7,4159
2012/5/17,9902038,2682315831,267,276,264.5,272.5,10.5,7196
2012/5/18,7215886,1911534404,268,269,261,262,-10.5,5687
2012/5/21,3877738,1026551856,264,268,262,262,0,2907
2012/5/22,5577206,1474632178,266,266.5,262,262.5,0.5,4005
2012/5/23,7698945,1963291420,260,260,252,253,-9.5,6062
2012/5/24,4567683,1170639174,255,258,254.5,256.5,3.5,3375
2012/5/25,4579153,1172834515,256.5,259,254.5,254.5,-2,3141
2012/5/28,6387338,1621730225,255.5,259,249,259,4.5,4361
2012/5/29,12318609,3315967148,262,273,261,272.5,13.5,8285
2012/5/30,8645955,2323154904,272,272,267,267,-5.5,5103
2012/5/31,12033446,3199367636,262,271,261,264,-3,6802
2012/6/1,8003158,2100696422,263,267.5,256,257.5,-6.5,6146
2012/6/4,10242986,2513996042,245.5,249,241,245,-12.5,7321
2012/6/5,7144178,1805365212,253.5,254.5,251,254,9,4882
2012/6/6,5583418,1432702114,255,259,252.5,257.5,3.5,3762
2012/6/7,7639621,2000042960,264,265,260.5,260.5,3,5262
2012/6/8,7138564,1828526320,261,262,253,254,-6.5,4874
2012/6/11,3730195,963824810,260,262,256,258,4,2816
2012/6/12,4332000,1098385500,252,255.5,252,255,-3,2087
2012/6/13,3590648,925945684,259,259.5,256,258,3,2595
2012/6/14,7649887,2004367394,260,265,257.5,261,3,5017
2012/6/15,10313486,2750523790,263,269,262,265,4,6527
2012/6/18,12369818,3393358824,272,278.5,271,276.5,11.5,8481
2012/6/19,6748437,1852590427,276.5,277.5,271.5,274.5,-2,4901
2012/6/20,7513292,2073776092,277.5,278,274.5,276,1.5,4628
2012/6/21,5095324,1389014804,275,276,270.5,271,-5,3399
2012/6/22,6243244,1693227100,269,274,267,274,3,3865
2012/6/25,19081438,5397226819,278,288,278,280.5,6.5,11739
2012/6/26,14266572,3943152406,280.5,282.5,273,274.5,-6,8712
2012/6/27,8124116,2223638067,276,276,271,272,-2.5,5352
2012/6/28,9451416,2561313652,277,277,270,272,0,4928
2012/6/29,6897172,1871899956,273,273.5,270.5,273,1,3889
2012/7/2,6332498,1715987183,274,275,269,269,-4,4614
2012/7/3,5776030,1573997676,271,273.5,270.5,273.5,4.5,3650
2012/7/4,8415227,2309650782,274,276,272.5,274.5,1,4690
2012/7/5,4123500,1132481500,274.5,276,273.5,274,-0.5,2750
2012/7/6,5621830,1543178488,275,277.5,272,273,-1,3761
2012/7/9,3901720,1071921700,273,276,273,275,2,2767
2012/7/10,7651960,2052944360,276,276,264,265,-10,5471
2012/7/11,3051932,804912928,261,265.5,261,264.5,-0.5,2228
2012/7/12,6672210,1730580520,265,265,254.5,256,-8.5,4298
2012/7/13,11001873,2755837750,256,256,248,248,-8,7371
2012/7/16,9392959,2291307394,245,245.5,242,243.5,X0.00,5786
2012/7/17,7753548,1915662644,245,250.5,244,250.5,7,5190
2012/7/18,6569511,1624503239,251.5,251.5,245,246,-4.5,4818
2012/7/19,4381440,1089547060,250,250,247.5,248,2,3123
2012/7/20,3634229,906183479,249.5,250.5,248.5,250,2,2561
2012/7/23,4805030,1172588850,246,246,243,243.5,-6.5,3604
2012/7/24,6117463,1483316150,243,244.5,240,243.5,0,3770
2012/7/25,6925468,1669827724,240,243,240,241,-2.5,4154
2012/7/26,7448409,1782675842,243,244,235.5,236.5,-4.5,4827
2012/7/27,9346514,2248337874,241,242,238.5,240,3.5,4515
2012/7/30,11457412,2824465176,244,248,244,247,7,6358
2012/7/31,22610614,5646760838,247,255,243.5,255,8,10913
2012/8/1,26827520,7250986168,269,272.5,266,272.5,17.5,15259
2012/8/3,23082316,6417457164,279,280.5,275,279,6.5,14615
2012/8/6,11429440,3172015599,283,283.5,275,275,-4,7531
2012/8/7,12529603,3496059046,278,281.5,276,281,6,7961
2012/8/8,17880103,5104682752,284,288.5,282,282,1,10746
2012/8/9,13320698,3759500735,284,284.5,279,282,0,7727
2012/8/10,13877832,3969773288,284,289,282.5,284,2,7619
2012/8/13,19892086,5807745698,288,296,285.5,293.5,9.5,10993
2012/8/14,11864766,3455660970,296,296,289,291,-2.5,7141
2012/8/15,15994770,4616285480,290,292,284,284.5,-6.5,7782
2012/8/16,11827318,3429843356,286,292.5,284,292,7.5,6999
2012/8/17,11759730,3459887320,291,297.5,290.5,294.5,2.5,7617
2012/8/20,10113222,3006490290,296,299.5,295,298,3.5,6279
2012/8/21,16634979,5028506171,303,306,298.5,300,2,9720
2012/8/22,10222169,3084935547,304,304.5,298.5,302.5,2.5,6963
2012/8/23,22564237,6918073079,304,312,300.5,312,9.5,15728
2012/8/24,24914690,7862876040,310,320,309,318,6,15644
2012/8/27,10374348,3286114664,318,319,313,319,1,6655
2012/8/28,10393917,3275895438,318.5,318.5,313,315,-4,6525
2012/8/29,14912832,4737673408,317,321,311.5,320,5,9025
2012/8/30,10881442,3468215172,320,322,316.5,316.5,-3.5,6911
2012/8/31,10382362,3311930978,318,320,315.5,320,3.5,4782
2012/9/3,6304149,2020285570,320,322,318,320,0,4362
2012/9/4,9496685,3085793940,320,327,320,325,5,6856
2012/9/5,8445512,2727403042,323.5,326,320.5,321,-4,5710
2012/9/6,10671270,3390004780,321,323,314,314,-7,7094
2012/9/7,16558506,5282030426,320,323.5,315,322,8,9397
2012/9/10,20189272,6700539620,324,337,323.5,337,15,13068
2012/9/11,10128651,3425083387,338,340,335,339,2,6851
2012/9/12,10162025,3419858840,340,340.5,333.5,336.5,-2.5,6449
2012/9/13,8473710,2843044490,334,338,333,334.5,-2,4785
2012/9/14,11847089,4030662494,340,344.5,337,339,4.5,7481
2012/9/17,11707722,3883151482,339,339,328.5,331.5,-7.5,8027
