date,trade_volume,trade_value,opening_price,highest_price,lowest_price,closing_price,change,transaction
2011/6/9,34848176,3568937988,101.5,103,101.5,102,1.5,13211
2011/6/10,27706606,2800377360,103,103,100,100,-2,11675
2011/6/13,22704352,2274435821,100,101,99.9,100,0,9366
2011/6/14,18968318,1914150118,100,101.5,100,100.5,0.5,6123
2011/6/15,44077516,4393697500,100.5,101,99,99.5,-1,14423
2011/6/16,34684414,3404636386,98.5,99.1,97.8,98.4,-1.1,16148
2011/6/17,17326052,1715939071,99,99.8,98.7,98.7,0.3,8710
2011/6/20,15894164,1574182736,100.5,100.5,98.1,98.4,-0.3,7216
2011/6/21,14501855,1449005677,100,100.5,99.2,100.5,2.1,6752
2011/6/22,19588560,1956155286,101,101.5,99,99,-1.5,8264
2011/6/23,21770355,2141149525,98.4,99.4,98,98.1,-0.9,8123
2011/6/24,21144307,2069942486,97.7,98.7,97.5,97.6,-0.5,8496
2011/6/27,29856223,2870572681,97.2,97.2,95.6,96,-1.6,14085
2011/6/28,25542791,2443257303,96.2,96.9,94.9,95,-1,10966
2011/6/29,25431719,2464098994,96,97.9,95.3,97.6,2.6,10687
2011/6/30,14728782,1438755174,97.4,98.5,96.8,98.5,0.9,6864
2011/7/1,16017937,1567282052,98.9,98.9,97.3,97.6,-0.9,6929
2011/7/4,16819517,1632706105,98.6,98.6,96.3,96.5,-1.1,7969
2011/7/5,13036301,1258981931,96.8,97.1,96.1,96.1,-0.4,5536
2011/7/6,27014732,2651004243,95.9,99.5,95.8,98.5,2.4,13033
2011/7/7,14879880,1461228540,98.6,99,97.6,97.7,-0.8,6454
2011/7/8,17405469,1714686614,98.9,99.4,97.7,97.7,0,7816
2011/7/11,35051224,3397985728,99,99,96,96.3,-1.4,14172
2011/7/12,25409935,2420009266,95.8,96,94.6,95.2,-1.1,11204
2011/7/13,61154666,5668530306,95,95.1,90.8,91.7,-3.5,28093
2011/7/14,48883516,4443817153,91.7,92.4,90,90.3,-1.4,16711
2011/7/15,30393678,2776712216,90.5,92.2,90.2,92.2,1.9,10759
2011/7/18,36892255,3296012695,91.7,91.7,88.3,88.5,-3.7,18017
2011/7/19,25610354,2276171037,88.4,89.6,88.2,89.1,0.6,11472
2011/7/20,51382854,4726344859,90.3,93.5,90.3,93.2,4.1,18805
2011/7/21,24239912,2227086797,92.5,92.5,91.3,92.3,-0.9,9153
2011/7/22,23798144,2193626548,93.4,93.5,91.8,91.8,-0.5,9118
2011/7/25,16361385,1491551594,91.5,91.6,90.5,91.6,-0.2,6550
2011/7/26,24703952,2267780265,91.6,92.7,90.9,92.2,0.6,7702
2011/7/27,19560956,1794323552,91.1,92.2,91.1,92,-0.2,9326
2011/7/28,49917849,4525350453,91,91.8,90.1,90.3,-1.7,17276
2011/7/29,55129267,4548646136,82.3,83.2,81.5,82.3,X0.00,24983
2011/8/1,40738615,3447545223,82.8,85.5,82.8,85,2.7,17897
2011/8/2,23492499,1960100116,84.5,84.5,82.8,83.2,-1.8,11719
2011/8/3,59113137,4762596167,81.8,81.9,80,80.6,-2.6,27674
2011/8/4,44449166,3543288714,80.5,81.3,78.5,78.5,-2.1,22639
2011/8/5,71956116,5299387502,73.1,74.8,73.1,73.1,-5.4,31565
2011/8/8,67032358,4870879546,73.5,75.3,70,71.2,-1.9,27088
2011/8/9,104337101,7292557141,68.3,74.7,67.5,71,-0.2,40476
2011/8/10,70674373,5193601649,74.1,74.3,72.6,73.7,2.7,29897
2011/8/11,41020464,3013027257,72.6,75.1,71.5,73.7,0,19522
2011/8/12,42268117,3117373054,74.9,75,72.9,72.9,-0.8,19108
2011/8/15,22217379,1656039225,74.7,74.9,74,74.7,1.8,10066
2011/8/16,22524211,1677545572,75,75.5,73.8,74.2,-0.5,10748
2011/8/17,40359827,3017578349,74.6,75.9,73.6,74.1,-0.1,18315
2011/8/18,60494883,4357078106,73.8,73.8,71.2,71.8,-2.3,22419
2011/8/19,85983689,5886762100,69.2,69.8,67.3,68,-3.8,39431
2011/8/22,63365292,4304531665,68,69.3,66.7,67,-1,25131
2011/8/23,110545142,7253249183,67,67.3,64.3,66,-1,43528
2011/8/24,88078535,5785066354,66.1,66.8,64.8,64.8,-1.2,35358
2011/8/25,73234529,4629727998,64.8,65,61.5,61.8,-3,33249
2011/8/26,57298511,3668814515,62.3,64.8,62.3,64.2,2.4,24780
2011/8/29,37064327,2385764244,64,65.3,63.3,64.2,0,16935
2011/8/30,43862205,2986674928,68.4,68.6,66.6,68.6,4.4,16439
2011/8/31,127676382,9141670321,70,73.3,69.9,73.3,4.7,50035
2011/9/1,110672451,8390498972,76.2,77.5,73.8,74.1,0.8,47903
2011/9/2,65784060,4917925929,74,76,73.4,76,1.9,30261
2011/9/5,56383059,4158022266,74.3,74.3,73,73,-3,25658
2011/9/6,46827060,3406432537,72,73.9,72,72.1,-0.9,22283
2011/9/7,38632364,2828841401,73.3,73.8,72.8,73.1,1,16227
2011/9/8,73255317,5261488027,73.2,73.5,71.1,71.1,-2,30053
2011/9/9,57142916,4151463768,71.6,73.7,71.3,72.7,1.6,21467
2011/9/13,58477345,4094971289,70,70.7,69,69.3,-3.4,25638
2011/9/14,79759262,5453759555,70.9,70.9,66.6,67.3,-2,34771
2011/9/15,45494525,3154123850,69,70.2,68.3,69.9,2.6,18760
2011/9/16,48354064,3462913044,71,72.3,70.8,71,1.1,19482
2011/9/19,25251845,1798126625,71.1,71.7,70.6,71.4,0.4,10980
2011/9/20,55315990,4012338758,72.1,73.2,71.7,72.5,1.1,20984
2011/9/21,47806566,3474029270,73.2,73.2,72,72.8,0.3,16381
2011/9/22,40971166,2905815006,71.2,71.5,70.4,70.9,-1.9,15699
2011/9/23,55118364,3797592741,67.2,70,67.1,69,-1.9,23891
2011/9/26,34408332,2380964651,69.4,70,68.3,68.6,-0.4,15477
2011/9/27,56060845,3850947079,69,69.8,67.5,68.1,-0.5,24969
2011/9/28,41337687,2857245078,68.2,70,68.2,69,0.9,15794
2011/9/29,32189272,2243346240,68.5,70.7,68.4,70,1,13990
2011/9/30,37105048,2575605159,70,70.9,68.6,69.2,-0.8,14866
2011/10/3,29512206,2006473408,68.5,68.7,67.6,67.8,-1.4,13816
2011/10/4,28605204,1942553296,67.3,69,66.6,68.9,1.1,11920
2011/10/5,17674103,1206450504,68.3,69.1,67.6,67.6,-1.3,8404
2011/10/6,50781699,3550728530,68.9,70.9,68.5,70,2.4,20019
2011/10/7,41253990,2933616190,71,71.8,70.6,71,1,18654
2011/10/11,50336936,3676162628,73.1,73.3,72.5,73.2,2.2,21561
2011/10/12,24159930,1758509100,73,73.2,72.1,72.9,-0.3,10973
2011/10/13,36848369,2654169168,73.2,73.3,71.2,72,-0.9,14776
2011/10/14,17855561,1289654492,72.5,72.8,71.7,72,0,8399
2011/10/17,66404549,4935484435,73,75,72.8,75,3,29353
2011/10/18,48019462,3549663216,74.2,74.7,73.1,74.2,-0.8,19113
2011/10/19,43998195,3241129826,74.4,74.8,72.6,74.5,0.3,17867
2011/10/20,48244467,3557085571,74.8,75.2,72.4,72.7,-1.8,18465
2011/10/21,24549511,1787556922,72.9,73.4,71.8,73.4,0.7,10081
2011/10/24,68629608,5168737578,74.6,76,74.5,75.9,2.5,30304
2011/10/25,108039790,8430591129,76.5,79,76.1,78.8,2.9,48617
2011/10/26,92746130,7417485965,78.4,81.2,78,80.4,1.6,39678
2011/10/27,61694455,4975099196,80.5,81,79.9,80.9,0.5,25458
2011/10/28,72239331,5974557987,83.5,84.1,81.5,81.7,0.8,30868
2011/10/31,60446247,5014729436,83.3,83.4,82.2,83.3,1.6,24196
2011/11/1,109079203,9268345884,84,87,82.6,86.9,3.6,44266
2011/11/2,78453341,6743409154,85.5,86.9,84.4,86.9,0,33897
2011/11/3,80874765,6888047209,86.8,86.8,83.8,83.8,-3.1,30397
2011/11/4,47602870,4064454189,85.9,86.4,84.5,84.6,0.8,18737
2011/11/7,27424148,2305145667,84.9,85,83.6,84.1,-0.5,12037
2011/11/8,25076289,2117951181,83.6,85.1,83.6,84.2,0.1,10760
2011/11/9,41392298,3446062117,84.2,84.5,82.5,82.6,-1.6,17809
2011/11/10,77484792,6175921167,80.3,81,78,79.1,-3.5,32089
2011/11/11,51226686,4188264971,81.8,82.3,80.7,82.3,3.2,23334
2011/11/14,37442342,3134457163,83.8,84.1,83.1,83.8,1.5,14518
2011/11/15,25314596,2097899323,83.5,83.7,82.3,82.5,-1.3,11234
2011/11/16,25768539,2125607598,83,83.5,81.4,82,-0.5,11938
2011/11/17,24817446,2027209372,81.5,82.1,81.3,81.9,-0.1,11049
2011/11/18,28112583,2257672567,80.1,81,80.1,80.1,-1.8,14088
2011/11/21,31265664,2458363159,78.5,79.5,78.1,78.2,-1.9,15485
2011/11/22,35171913,2757773814,79.1,79.4,77.5,77.6,-0.6,16074
2011/11/23,43662957,3336696567,77,77.5,75.2,75.2,-2.4,18371
2011/11/24,41025795,3079850220,74.6,76.6,73.1,76,0.8,17759
2011/11/25,37432477,2868415252,76.6,78.1,75,75.7,-0.3,15218
2011/11/28,34884569,2699127727,76.7,78.4,76.7,77.9,2.2,14406
2011/11/29,33402475,2625973058,78.6,79.4,77.9,79.3,1.4,13275
2011/11/30,38695718,3071661335,80,80,78.5,79.7,0.4,13575
2011/12/1,52829523,4390678362,83.9,84,82.4,82.8,3.1,22060
2011/12/2,23260024,1914969247,82.6,83.4,81.7,81.8,-1,10762
2011/12/5,19096638,1564141116,82.5,82.5,81.1,82.2,0.4,9752
2011/12/6,23824094,1927285320,82,82,80,80,-2.2,10051
2011/12/7,21740708,1765841489,80.7,81.8,80.7,81.3,1.3,9489
2011/12/8,23038988,1870056920,81.8,81.8,80.5,81.6,0.3,8596
2011/12/9,25415088,2033867240,80.4,80.8,79.5,79.7,-1.9,10742
2011/12/12,24478110,2006893227,82.2,82.5,81.5,81.9,2.2,10855
2011/12/13,21293150,1735524836,81.3,82,80.9,81.5,-0.4,8300
2011/12/14,15852753,1294226066,81.9,81.9,80.9,81.9,0.4,6481
2011/12/15,38720965,3084414535,81.4,81.4,78.6,78.8,-3.1,17358
2011/12/16,22237549,1764203020,78.8,80,78.3,80,1.2,10668
2011/12/19,28500915,2224234487,79.1,79.4,77.3,77.8,-2.2,13813
2011/12/20,27001049,2115267922,77.9,78.9,77.8,78,0.2,9977
2011/12/21,53369515,4390025386,83,83,81.5,82.5,4.5,22864
2011/12/22,29071115,2382050910,82.5,82.5,81.1,82,-0.5,11754
2011/12/23,42116052,3490164574,82.3,83.5,82.3,82.9,0.9,19107
2011/12/26,17918383,1485230039,83,83.2,82.5,82.5,-0.4,7433
2011/12/27,13298950,1093134300,82.5,82.8,81.8,82.2,-0.3,5922
2011/12/28,17687963,1463346081,82.9,83.1,82.3,82.5,0.3,7765
2011/12/29,20808776,1716207899,82.5,82.9,81.8,82.9,0.4,6791
2011/12/30,30154483,2496588908,83,83.4,82.2,82.9,0,9288
2012/1/2,17064587,1398217105,82.5,82.5,81.4,81.4,-1.5,6321
2012/1/3,22784948,1883901021,82.2,83,81.9,82.7,1.3,8370
2012/1/4,27306070,2275313195,83,83.9,82.8,83.2,0.5,11135
2012/1/5,18964011,1579061215,83.6,83.6,82.9,83.2,0,7073
2012/1/6,42532516,3569918907,83.6,84.4,83,83.9,0.7,16505
2012/1/9,23958673,2012471212,84.1,84.3,83.4,84.3,0.4,8924
2012/1/10,75687431,6495227248,84.9,86.4,84.8,86.4,2.1,29478
2012/1/11,54291646,4724666799,87,88,86.2,86.2,-0.2,20598
2012/1/12,39254043,3397122199,86.5,86.9,85.9,86.6,0.4,17008
2012/1/13,87049259,7488883600,86.8,87,84.8,85.2,-1.4,23862
2012/1/16,40528913,3436930345,86.7,86.7,83.5,83.5,-1.7,16548
2012/1/17,73986951,6369664496,84.8,87,84.1,87,3.5,26324
2012/1/18,73790710,6479960129,87.5,88.3,87.3,87.7,0.7,25695
2012/1/30,104798303,9783878234,93,93.8,91.5,93.8,6.1,44476
2012/1/31,104510867,9951846808,95.1,96.7,94,95.3,1.5,33859
2012/2/1,43267706,4112180864,95.5,95.5,94.3,95.2,-0.1,14804
2012/2/2,47470003,4550743188,96,96.7,94.7,96.7,1.5,20402
2012/2/3,52540094,5100823390,96.6,97.7,96.1,97.6,0.9,19714
2012/2/4,25491156,2465830996,98,98,95.5,95.5,-2.1,11475
2012/2/6,38055495,3589090030,95.5,95.5,93.5,94,-1.5,15519
2012/2/7,51196840,4941318760,94,97.5,93.9,97.3,3.3,20909
2012/2/8,95432729,9596544751,98.3,102.5,98.3,101.5,4.2,37818
2012/2/9,76177605,7764152610,101.5,103.5,100.5,103.5,2,28083
2012/2/10,51891758,5260094536,102.5,103,99.9,102,-1.5,18922
2012/2/13,43511470,4416396640,100,103,99.7,102.5,0.5,15638
2012/2/14,29786387,3003177275,102,102,100,101,-1.5,12203
2012/2/15,43932892,4502281336,101.5,103.5,100.5,103.5,2.5,17832
2012/2/16,33903329,3464635749,103,103.5,101,102,-1.5,11484
2012/2/17,47465392,4882289821,103.5,104.5,101.5,101.5,-0.5,13521
2012/2/20,40498979,4053283434,101.5,102,99.5,99.7,-1.8,15498
2012/2/21,60421144,5834776941,97.5,98.1,95.3,96.8,-2.9,28238
2012/2/22,59936897,5822061145,95.5,98.6,95.5,97.6,0.8,21799
2012/2/23,29293189,2864610301,97.6,98.7,96.8,97.1,-0.5,10499
2012/2/24,43140671,4262908482,99.5,99.5,98.2,99,1.9,13696
2012/2/29,65358160,6607536086,100.5,102.5,100,102.5,3.5,19353
2012/3/1,33931576,3484432752,102.5,104,102,102.5,0,12509
2012/3/2,20620037,2112639964,104,104,101.5,102.5,0,8495
2012/3/3,11832921,1196337021,102,102,100.5,101,-1.5,5217
2012/3/5,20159344,2017579409,101.5,101.5,99.3,100.5,-0.5,7927
2012/3/6,26836976,2663906398,100.5,100.5,98,99.8,-0.7,10448
2012/3/7,17343054,1714350628,98.3,99.4,98.2,98.8,-1,7046
2012/3/8,26193183,2632990038,99.5,101.5,99.4,101,2.2,10207
2012/3/9,26601202,2702747297,102,102,101,101.5,0.5,8043
2012/3/12,20003521,2020024310,101,102,100,100.5,-1,6925
2012/3/13,34627444,3539615788,102,103,101,102.5,2,14263
2012/3/14,39369355,4081636065,104,104.5,103,103.5,1,17070
2012/3/15,22681897,2345519391,104,104,102.5,104,0.5,8309
2012/3/16,62527042,6573381078,104.5,106,104.5,104.5,0.5,24159
2012/3/19,22320835,2296238507,104.5,105,101.5,104,-0.5,8803
2012/3/20,18463313,1895475206,104,104,102,102,-2,6795
2012/3/21,24835286,2543950723,103,103.5,101.5,102.5,0.5,8349
2012/3/22,47042278,4909659267,103.5,105,103.5,105,2.5,14595
2012/3/23,36639275,3857716813,105,106,104,106,1,13478
2012/3/26,39502872,4186102875,106.5,106.5,105,106,0,12001
2012/3/27,40287936,4324623902,107,108,106,108,2,16172
2012/3/28,101348509,11444005508,112,115.5,111,113,5,35538
2012/3/29,121046734,13892370510,113,117,112,116,3,44018
2012/3/30,65210259,7430989026,114.5,115,112.5,114.5,-1.5,24647
2012/4/2,36093439,4088395882,114,115.5,111,111,-3.5,13783
2012/4/3,56835141,6278625307,111.5,112.5,109,110,-1,19537
2012/4/5,54016626,5922438486,108,112,107.5,111,1,20931
2012/4/6,23632242,2620826862,111,112,110,111,0,10021
2012/4/9,21338090,2326886810,108.5,110.5,108,109.5,-1.5,7967
2012/4/10,19426906,2139010160,110.5,111.5,108.5,110,0.5,7745
2012/4/11,46596619,5246781247,110,114,110,113.5,3.5,16909
2012/4/12,30431581,3446325827,113.5,114,112,114,0.5,10883
2012/4/13,31394716,3570341009,115,115.5,113,114.5,0.5,10735
2012/4/16,19315958,2198089712,114,114.5,112.5,114.5,0,6567
2012/4/17,52663743,5861033969,114.5,115,108.5,110,-4.5,17783
2012/4/18,32839068,3607357844,112.5,113,108,108,-2,14722
2012/4/19,42571974,4522515175,108,108,105,105.5,-2.5,15818
2012/4/20,49964156,5226746568,105.5,106.5,103,103,-2.5,15228
2012/4/23,50776048,5087886400,101,101.5,99.5,99.9,-3.1,17379
2012/4/24,39841625,4082464604,100,104,100,103.5,3.6,15051
2012/4/25,46055080,4861661480,106.5,106.5,104,106,2.5,15225
2012/4/26,31249413,3295725452,107,107,104,104,-2,11383
2012/4/27,67189682,6745303317,103.5,104,98.5,99.3,-4.7,26787
2012/4/30,25028092,2312595506,92.4,92.4,92.4,92.4,-6.9,8505
2012/5/2,314992995,27681900248,86,91,86,89.6,-2.8,98890
2012/5/3,86642714,7761808044,88.5,90.6,87.7,90,0.4,34978
2012/5/4,49326935,4437345247,90.3,90.4,89.3,90,0,20279
2012/5/7,50112988,4433128099,89,89,88.1,88.5,-1.5,20212
2012/5/8,27939762,2483437418,89.5,89.5,88.5,88.5,0,11460
2012/5/9,48066380,4200271432,88,88,86.7,87.3,-1.2,20887
2012/5/10,24850574,2185294412,87.3,88.7,87.3,87.7,0.4,11096
2012/5/11,39586844,3429231444,87,87.4,86.1,86.4,-1.3,17364
2012/5/14,31223494,2713027404,86.4,87.9,86.3,86.9,0.5,11521
2012/5/15,59836229,5084716656,85.5,85.6,84.1,85.4,-1.5,25803
2012/5/16,58824903,4938345772,85.3,85.8,82.8,82.8,-2.6,24521
2012/5/17,44580973,3775500290,84,86.4,83.3,85.7,2.9,18001
2012/5/18,36291970,3043001393,83.9,84.6,83.1,83.2,-2.5,17234
2012/5/21,22694138,1893446093,83.2,84.1,83,83.2,0,10774
2012/5/22,42233316,3636674559,85,87.3,84.7,87.2,4,18364
2012/5/23,33935672,2937058742,86.9,87.3,85.4,87,-0.2,14364
2012/5/24,31909070,2753598519,88,88,84.8,85.3,-1.7,14024
2012/5/25,26290515,2231157852,85.3,86.1,84,84.1,-1.2,11956
2012/5/28,16570968,1406226077,83.8,85.6,83.8,85.4,1.3,7225
2012/5/29,56444880,5021391083,86.3,89.9,86.1,89.5,4.1,23797
2012/5/30,50264903,4451907107,89.5,89.5,87.8,88.9,-0.6,16812
2012/5/31,42470698,3715456324,87.5,88,86.9,87.5,-1.4,14629
2012/6/1,36539870,3146215051,87.1,87.5,85.3,85.3,-2.2,15861
2012/6/4,45093762,3705385192,83,83.7,80.9,82,-3.3,21148
2012/6/5,28335561,2335503838,83.3,84,81.5,82.2,0.2,12882
2012/6/6,24954772,2064016076,83.4,83.5,81.7,82.8,0.6,10463
2012/6/7,27580589,2324375796,85,85,83.5,83.9,1.1,10805
2012/6/8,31650945,2595841408,82.6,83.3,81.2,81.7,-2.2,15759
2012/6/11,24849688,2075712991,83,84.2,83,83.8,2.1,10546
2012/6/12,23659000,1948297700,82,82.8,81.9,82.5,-1.3,9384
2012/6/13,20105474,1654685258,83.1,83.1,82,82,-0.5,8595
2012/6/14,14463204,1189873456,82.2,82.7,81.6,82.1,0.1,6268
2012/6/15,31402827,2631143033,82.6,84.5,82.3,84.5,2.4,13041
2012/6/18,30829970,2675176853,86.6,87.3,86.4,86.5,2,14013
2012/6/19,24647136,2125569907,86.9,86.9,85.5,86.3,-0.2,9803
2012/6/20,25342265,2194433015,86.6,87.1,86,87,0.7,9140
2012/6/21,20145109,1738990208,87,87,85.9,86.1,-0.9,6336
2012/6/22,20071769,1721861711,85.2,86.7,84.9,86.6,0.5,8349
2012/6/25,22522334,1940871042,86.2,86.8,85,86.5,-0.1,7611
2012/6/26,25077396,2151933206,86.2,86.2,85.5,86,-0.5,7936
2012/6/27,18155646,1571475743,85.9,86.9,85.9,86.5,0.5,7257
2012/6/28,30590292,2689575596,87.9,88.4,87.5,87.9,1.4,12956
2012/6/29,34617647,3083530961,88.4,89.8,88.1,89.4,1.5,14628
2012/7/2,23144828,2067584192,89.8,90,88.8,89,-0.4,9982
2012/7/3,34454544,3100353569,89,90.6,89,90.5,1.5,13630
2012/7/4,37675667,3428055140,90.7,92,90.1,92,1.5,15761
2012/7/5,17616369,1611199232,91.5,92.2,90.8,91.4,-0.6,8336
2012/7/6,22171831,2015689382,91.3,91.8,89.9,91.4,0,8594
2012/7/9,17953357,1638800122,90.8,91.9,90.5,91.9,0.5,7357
2012/7/10,37580356,3405659309,92,92.5,89.4,90.1,-1.8,13652
2012/7/11,20515196,1831312748,88.3,90,88.2,89.9,-0.2,8458
2012/7/12,36874189,3259753805,89.2,90,87.1,87.1,-2.8,16586
2012/7/13,25431304,2211374973,86.9,87.4,86.5,87,-0.1,10507
2012/7/16,11685017,1025725332,88,88.2,87.2,87.5,0.5,5482
2012/7/17,18398789,1623129592,87.5,88.8,87.1,88.5,1,8519
2012/7/18,25496573,2227976923,88,88,87,87,-1.5,8962
2012/7/19,16462637,1451289289,88.5,88.5,87.7,88.3,1.3,7083
2012/7/20,17997772,1601255112,88,89.6,87.9,89.6,1.3,7848
2012/7/23,27095899,2361655913,88.4,88.4,86.3,86.6,-3,12673
2012/7/24,26416449,2258269514,86.3,86.3,85,85.6,-1,12071
2012/7/25,66421250,5458444806,81.1,83,81,81.9,-3.7,28249
2012/7/26,66987728,5415886968,81.9,82.3,80.2,80.5,-1.4,28029
2012/7/27,37455949,3103078667,82.9,83.5,81.7,83.5,3,17812
2012/7/30,29193135,2422763905,83.5,83.5,82.5,82.8,-0.7,10751
2012/7/31,29937283,2518125725,82,85.2,82,84.6,1.8,11619
2012/8/1,27796767,2349777695,85,85.2,83.6,84.8,0.2,8196
2012/8/3,59067378,4781628823,82,83.1,79,81.6,-3.2,27492
2012/8/6,69231360,6020170586,87.3,87.3,86,87.3,5.7,28870
2012/8/7,32477399,2803430209,87,87.3,85,87.3,0,12502
2012/8/8,27285830,2389368742,87.8,88.1,87,87.3,0,11893
2012/8/9,77166257,6961021587,88,91.5,87.9,91,3.7,30377
2012/8/10,74735692,6311956120,83.4,86,83.4,84.4,X0.00,29550
2012/8/13,31984536,2725835660,86.5,86.5,84.5,84.9,0.5,13237
2012/8/14,40206424,3435633772,85,86.3,84.9,85,0.1,14055
2012/8/15,30822128,2606487614,85.3,85.4,83.8,84.5,-0.5,13037
2012/8/16,22476280,1903207926,85,85.3,84,84.1,-0.4,9230
2012/8/17,25349172,2148945314,84.3,85.6,84.2,84.5,0.4,8577
2012/8/20,18526706,1573171110,85.4,85.5,84.6,84.8,0.3,7094
2012/8/21,51487597,4444534689,85.5,87.3,85.5,85.9,1.1,17635
2012/8/22,19916800,1709387098,85.7,86.3,85.3,86.1,0.2,8011
2012/8/23,28541892,2472188311,86,87.1,85.9,87.1,1,10695
2012/8/24,32248971,2797389373,87,87.3,85.9,86.9,-0.2,11760
2012/8/27,32248085,2825777543,88,88.2,87.1,87.5,0.6,11179
2012/8/28,52284149,4454738265,86.1,86.7,83.9,84.2,-3.3,22293
2012/8/29,34919917,2937863023,83.5,84.8,83.5,84,-0.2,16318
2012/8/30,56666262,4796137532,83,85.8,83,85.5,1.5,19206
2012/8/31,39672653,3355383305,83.1,85.5,83.1,84.8,-0.7,15282
2012/9/3,107785798,9688022550,90.7,90.7,88.5,90,5.2,39141
2012/9/4,50380170,4562557881,90.5,91.5,89.7,89.9,-0.1,20655
2012/9/5,37312421,3329383069,89.9,89.9,88.8,88.8,-1.1,13987
2012/9/6,36957961,3287568762,89.6,89.9,88.2,88.4,-0.4,15476
2012/9/7,32920288,2941283432,90,90,88.9,89,0.6,12577
2012/9/10,21835309,1943691801,89,89.4,88.8,88.8,-0.2,8836
2012/9/11,47320675,4270298195,88.4,91.2,88.3,90.4,1.6,19234
2012/9/12,65249852,6033497697,91,93.2,90.8,93,2.6,26912
2012/9/13,43641161,4071721881,93.8,94.3,92.5,93,0,16218
2012/9/14,75812378,7340594140,96,98,95.3,97,4,31177
2012/9/17,42797215,4165730479,98,98.4,96.5,97.5,0.5,16549
2012/9/18,34490452,3317438256,96.5,96.9,95.7,96.1,-1.4,15348
2012/9/19,34629158,3320773731,96.1,96.9,94.7,96.9,0.8,14215
2012/9/20,23158047,2224994212,96.8,96.8,95.6,96,-0.9,8855
2012/9/21,34484515,3335693577,96.9,97.2,96.2,96.8,0.8,11533
2012/9/24,27300699,2621229086,96.7,96.7,95.7,95.8,-1,10939
2012/9/25,56193646,5295727979,95.2,95.8,93,93.5,-2.3,22378
2012/9/26,80333427,7292367548,91.8,92,89.9,90.2,-3.3,30829
2012/9/27,45548962,4114084770,89.6,91.2,89.5,90.2,0,17825
2012/9/28,37374226,3416389792,90.5,92,90.5,92,1.8,13730
2012/10/1,15773148,1440517398,92,92,90.8,91.3,-0.7,6169
2012/10/2,27954487,2551828082,91,91.8,90.4,91.7,0.4,13774
2012/10/3,23530003,2161813137,92.7,92.7,91.4,91.4,-0.3,10744
2012/10/4,21051783,1913780153,91.2,91.5,90.3,91.1,-0.3,9915
2012/10/5,31779929,2880695522,90.8,91.5,90.2,90.4,-0.7,13229
2012/10/8,31124039,2768978087,90,90,88.6,88.7,-1.7,15411
2012/10/9,36162551,3228946671,89,90,88.8,89.3,0.6,13109
2012/10/11,70984203,6151174361,87,88,85.8,86,-3.3,30062
2012/10/12,36458725,3149486476,86.9,87.2,85.8,86.8,0.8,15949
2012/10/15,19331709,1686860349,87.5,87.8,86.9,87.5,0.7,9470
2012/10/16,25449147,2236994233,87.8,88.4,87.3,87.6,0.1,10053
2012/10/17,26476960,2321033178,88,88.4,87.1,87.4,-0.2,11564
2012/10/18,26165442,2303070674,88,88.5,87.5,87.5,0.1,10205
2012/10/19,96985623,8320317658,86.9,86.9,85.7,85.8,-1.7,20341
2012/10/22,34566357,2925951914,84,85.2,84,85.1,-0.7,14927
2012/10/23,27551117,2335073645,85.1,85.6,84.3,84.7,-0.4,12735
2012/10/24,33778080,2855741859,83.9,85.6,83.5,85,0.3,13264
2012/10/25,35313844,3020438894,85,86,85,85.2,0.2,12225
2012/10/26,45487048,3886874805,85.3,86.8,84.3,84.3,-0.9,17947
2012/10/29,38984176,3300016520,85,85.3,84,84,-0.3,13244
2012/10/30,72714550,6321569407,85.2,88.3,85,88,4,26371
2012/10/31,88998400,7968975159,91,91,88.7,88.7,0.7,29020
2012/11/1,51518326,4584293330,88.7,90.5,87.7,89.8,1.1,18746
2012/11/2,27062321,2419545738,90.4,90.4,88.6,88.6,-1.2,10408
2012/11/5,28743045,2526800345,88.3,89,87.1,87.5,-1.1,10892
2012/11/6,32990014,2934297693,88.5,89.8,88,89.8,2.3,13516
2012/11/7,41644461,3744140463,89.8,90.5,89.2,90.3,0.5,14993
2012/11/8,52522783,4721673383,89.8,90.9,88.9,90.9,0.6,15715
2012/11/9,50619174,4605603948,90.2,92,89.8,91.4,0.5,19322
2012/11/12,41073664,3694700973,90.9,90.9,89.3,90,-1.4,14911
2012/11/13,32636678,2893059933,90,90.3,87.5,87.7,-2.3,14712
2012/11/14,49415515,4451408571,90.3,90.8,89.5,89.8,2.1,17581
2012/11/15,31085266,2801030054,89.4,90.5,89.4,90.1,0.3,11919
2012/11/16,30927835,2785748099,90.3,90.8,89.2,89.7,-0.4,12544
2012/11/19,16175693,1452055977,90.3,90.4,89.2,89.2,-0.5,6634
2012/11/20,20088742,1808320685,90.6,90.6,89.6,89.9,0.7,8925
2012/11/21,28643004,2544290314,89.9,90.5,88.6,89.1,-0.8,9425
2012/11/22,16370439,1461674171,90,90,89,89,-0.1,7282
2012/11/23,61070027,5565745238,90,92,89.8,92,3,25273
2012/11/26,43590756,4054035589,93,93.7,92.6,92.8,0.8,17451
2012/11/27,31119911,2884617850,92.8,93,92.3,92.8,0,11574
2012/11/28,49482680,4597226140,92.4,93.4,92.1,93.3,0.5,14963
2012/11/29,58324490,5465129976,93.7,94.4,92.9,93,-0.3,18510
2012/11/30,48623098,4553577314,93.5,94.3,93.1,93.2,0.2,16103
2012/12/3,50851443,4811925789,93.7,95,93.7,94.7,1.5,20589
